"case","stage","model","prescription","resultant","thetaIndex","theta","thetaDeg","value","unit","evidenceLevel"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","Q",77,0.67101979008714,38.4466019417476,-21.3457172549434,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","Q",78,0.679734332815545,38.9459084604716,-21.4290929109499,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","Q",79,0.688448875543949,39.4452149791956,-21.5059591514745,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","Q",80,0.697163418272354,39.9445214979196,-21.5762926272184,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","Q",81,0.705877961000758,40.4438280166436,-21.6400719733099,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","Q",82,0.714592503729162,40.9431345353675,-21.6972778157951,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","Q",83,0.723307046457567,41.4424410540915,-21.7478927775223,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","Q",84,0.732021589185971,41.9417475728155,-21.7919014834209,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","Q",85,0.740736131914376,42.4410540915395,-21.8292905651718,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","Q",86,0.74945067464278,42.9403606102635,-21.8600486652684,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","Q",87,0.758165217371184,43.4396671289875,-21.8841664404661,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","Q",88,0.766879760099589,43.9389736477115,-21.901636564621,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","Q",89,0.775594302827993,44.4382801664355,-21.9124537309151,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","Q",90,0.784308845556398,44.9375866851595,-21.9166146534683,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","Q",91,0.785398163397448,45,-21.9166666666667,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","Q",92,0.793023388284802,45.4368932038835,-21.9141180683366,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","Q",93,0.801737931013207,45.9361997226075,-21.904964733896,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","Q",94,0.810452473741611,46.4355062413315,-21.8891574306122,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","Q",95,0.819167016470015,46.9348127600555,-21.8667009601958,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","Q",96,0.82788155919842,47.4341192787795,-21.837602144144,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","Q",97,0.836596101926824,47.9334257975035,-21.8018698216682,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","Q",98,0.845310644655229,48.4327323162275,-21.7595148470093,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","Q",99,0.854025187383633,48.9320388349515,-21.71055008614,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","Q",100,0.862739730112038,49.4313453536755,-21.6549904128571,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","Q",101,0.871454272840442,49.9306518723995,-21.5928527042631,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","Q",102,0.880168815568846,50.4299583911234,-21.5241558356396,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","Q",103,0.888883358297251,50.9292649098474,-21.4489206747135,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","Q",104,0.897597901025655,51.4285714285714,-21.3671700753183,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","Q",105,0.90631244375406,51.9278779472954,-21.2789288704519,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","Q",106,0.915026986482464,52.4271844660194,-21.1842238647329,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","Q",107,0.923741529210868,52.9264909847434,-21.0830838262587,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","Q",108,0.932456071939273,53.4257975034674,-20.9755394778665,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","Q",109,0.941170614667677,53.9251040221914,-20.8616234878008,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","Q",110,0.949885157396082,54.4244105409154,-20.7413704597898,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","Q",111,0.958599700124486,54.9237170596394,-20.6148169225343,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","Q",112,0.967314242852891,55.4230235783634,-20.4820013186114,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","Q",113,0.976028785581295,55.9223300970874,-20.3429639927968,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","Q",114,0.984743328309699,56.4216366158114,-20.1977471798097,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","Q",115,0.993457871038104,56.9209431345354,-20.0463949914833,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","Q",116,1.00217241376651,57.4202496532594,-19.8889534033649,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","Q",117,1.01088695649491,57.9195561719834,-19.7254702407505,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","Q",118,1.01960149922332,58.4188626907073,-19.5559951641571,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","Q",119,1.02831604195172,58.9181692094313,-19.3805796542371,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","Q",120,1.03703058468013,59.4174757281553,-19.199276996141,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","Q",121,1.04574512740853,59.9167822468793,-19.0121422633304,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","Q",122,1.05445967013693,60.4160887656033,-18.8192323008492,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","Q",123,1.06317421286534,60.9153952843273,-18.620605708056,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","Q",124,1.07188875559374,61.4147018030513,-18.4163228208231,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","Q",125,1.08060329832215,61.9140083217753,-18.2064456932093,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","Q",126,1.08931784105055,62.4133148404993,-17.9910380786096,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","Q",127,1.09803238377896,62.9126213592233,-17.770165410389,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","Q",128,1.10674692650736,63.4119278779473,-17.5438947820066,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","Q",129,1.11546146923577,63.9112343966713,-17.3122949266345,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","Q",130,1.12417601196417,64.4105409153953,-17.0754361962791,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","Q",131,1.13289055469257,64.9098474341193,-16.833390540411,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","Q",132,1.14160509742098,65.4091539528433,-16.5862314841087,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","Q",133,1.15031964014938,65.9084604715673,-16.3340341057244,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","Q",134,1.15903418287779,66.4077669902913,-16.0768750140782,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","Q",135,1.16774872560619,66.9070735090153,-15.8148323251862,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","Q",136,1.1764632683346,67.4063800277392,-15.5479856385326,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","Q",137,1.185177811063,67.9056865464632,-15.276416012889,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","Q",138,1.19389235379141,68.4049930651872,-15.0002059416925,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","Q",139,1.20260689651981,68.9042995839112,-14.7194393279865,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","Q",140,1.21132143924821,69.4036061026352,-14.4342014589342,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","Q",141,1.22003598197662,69.9029126213592,-14.144578979911,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","Q",142,1.22875052470502,70.4022191400832,-13.8506598681847,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","Q",143,1.23746506743343,70.9015256588072,-13.5525334061915,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","Q",144,1.24617961016183,71.4008321775312,-13.2502901544145,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","Q",145,1.25489415289024,71.9001386962552,-12.9440219238747,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","Q",146,1.26360869561864,72.3994452149792,-12.6338217482425,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","Q",147,1.27232323834705,72.8987517337032,-12.3197838555764,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","Q",148,1.28103778107545,73.3980582524272,-12.0020036397006,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","Q",149,1.28975232380385,73.8973647711512,-11.6805776312274,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","Q",150,1.29846686653226,74.3966712898752,-11.3556034682342,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","Q",151,1.30718140926066,74.8959778085992,-11.027179866605,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","Q",152,1.31589595198907,75.3952843273232,-10.6954065900436,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","Q",153,1.32461049471747,75.8945908460472,-10.3603844197687,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","Q",154,1.33332503744588,76.3938973647712,-10.0222151239006,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","Q",155,1.34203958017428,76.8932038834951,-9.68100142654706,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","Q",156,1.35075412290268,77.3925104022191,-9.33684697659946,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","Q",157,1.35946866563109,77.8918169209431,-8.98985631624791,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","Q",158,1.36818320835949,78.3911234396671,-8.64013484922489,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","Q",159,1.3768977510879,78.8904299583911,-8.28778880878727,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","Q",160,1.3856122938163,79.3897364771151,-7.93292522544634,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","Q",161,1.39432683654471,79.8890429958391,-7.57565189445564,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","Q",162,1.40304137927311,80.3883495145631,-7.21607734306648,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","Q",163,1.41175592200152,80.8876560332871,-6.85431079756117,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","Q",164,1.42047046472992,81.3869625520111,-6.49046215007383,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","Q",165,1.42918500745832,81.8862690707351,-6.12464192520896,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","Q",166,1.43789955018673,82.3855755894591,-5.75696124646791,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","Q",167,1.44661409291513,82.8848821081831,-5.38753180249345,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","Q",168,1.45532863564354,83.3841886269071,-5.01646581314258,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","Q",169,1.46404317837194,83.8834951456311,-4.64387599539805,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","Q",170,1.47275772110035,84.3828016643551,-4.26987552912882,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","Q",171,1.48147226382875,84.882108183079,-3.89457802271,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","Q",172,1.49018680655716,85.381414701803,-3.51809747851249,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","Q",173,1.49890134928556,85.880721220527,-3.1405482582731,"kN/m","DE"
"biaxial-normal","Estado biaxial uniforme","Acciones prescritas","Carga exclusivamente normal","Q",174,1.50761589201396,86.380027739251,-2.76204504835534,"kN/m","DE"
